gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
33007,66.06,0.00,17.92,0.00,16.02,0.00,0.51,0.00,1.50,0.00,1.35,1.50,1.70,80.77,0.00,34.18,91.03,112.23,40.53,0.00,37.68,39.41,44.86,39.78,0.00,32.00,39.00,47.00,2.39,0.00,1.02,3.78,6.93,1.59,0.00,1.10,1.67,2.81,1.20,0.00,0.50,1.30,1.30,5.37,0.00,1.00,1.00,50.00
33012,24.80,0.00,27.83,0.00,47.36,0.00,0.65,0.00,1.25,0.00,1.23,1.24,1.35,88.53,0.00,40.97,82.15,112.23,45.22,0.00,44.35,45.33,46.04,50.76,0.00,47.00,51.00,52.00,0.61,0.00,0.50,0.62,1.02,0.71,0.00,0.56,0.60,1.15,1.24,0.00,0.50,1.30,1.30,2.65,0.00,1.00,1.00,4.00
33013,52.18,0.00,24.23,0.00,23.59,0.00,0.62,0.00,1.42,0.00,1.23,1.37,1.74,86.10,0.00,41.19,95.00,112.23,42.22,0.00,37.68,43.83,46.04,43.19,0.00,32.00,45.00,52.00,1.34,0.00,0.50,1.34,6.93,1.20,0.00,0.60,1.34,2.48,1.23,0.00,0.50,1.30,1.30,2.46,0.00,1.00,1.00,4.00
33014,58.25,0.00,18.11,0.00,23.64,0.00,0.60,0.00,1.46,0.00,1.23,1.41,1.74,77.57,0.00,63.19,81.38,110.92,41.35,0.00,37.68,39.41,46.04,41.93,0.00,32.00,42.00,52.00,1.28,0.00,0.50,3.78,6.93,1.08,0.00,0.56,1.36,2.48,1.24,0.00,0.70,1.30,1.30,4.08,0.00,1.00,1.00,26.00
33018,25.72,0.00,30.32,0.00,43.96,0.00,0.63,0.00,1.27,0.00,1.22,1.24,1.36,91.03,0.00,40.97,98.08,112.23,45.22,0.00,44.10,45.12,46.04,50.14,0.00,46.00,51.00,53.00,0.64,0.00,0.50,0.62,1.21,0.73,0.00,0.49,0.60,1.26,1.22,0.00,0.50,1.30,1.30,1.09,0.00,1.00,1.00,2.00
33019,55.92,0.00,24.56,0.00,19.51,0.00,0.82,0.00,1.46,0.00,1.35,1.36,1.70,93.45,0.00,63.19,110.92,112.23,41.84,0.00,37.68,44.10,44.86,41.98,0.00,32.00,46.00,47.00,1.67,0.00,1.02,1.21,6.93,1.37,0.00,1.10,1.26,1.90,1.28,0.00,1.30,1.30,1.30,6.01,0.00,1.00,1.00,40.00
33020,24.25,0.08,28.71,0.08,47.03,0.08,0.65,0.08,1.25,0.08,1.23,1.24,1.35,88.06,0.08,40.97,82.15,110.92,45.31,0.08,44.35,45.33,46.04,50.81,0.08,47.00,51.00,52.00,0.60,0.08,0.50,0.62,1.02,0.70,0.08,0.60,0.60,1.15,1.26,0.08,0.50,1.30,1.30,8.43,0.00,1.00,1.00,50.00
33021,58.32,0.00,17.71,0.00,23.97,0.00,0.73,0.00,1.43,0.00,1.23,1.52,1.55,64.43,0.00,34.18,81.38,106.08,41.33,0.00,39.05,39.68,46.04,42.79,0.00,38.00,38.00,52.00,1.41,0.00,0.50,3.93,4.63,1.27,0.00,0.60,1.85,2.48,0.91,0.00,0.50,1.30,1.30,14.37,0.00,1.00,1.00,50.00
33022,42.74,0.00,24.21,0.00,33.05,0.00,0.62,0.00,1.36,0.00,1.23,1.35,1.70,83.65,0.00,34.18,82.15,110.92,43.21,0.00,37.68,44.35,46.04,45.96,0.00,32.00,47.00,52.00,0.91,0.00,0.50,1.21,6.93,0.93,0.00,0.56,1.11,2.48,1.19,0.00,0.50,1.30,1.30,2.54,0.00,1.00,1.00,3.00
33023,53.83,0.00,18.36,0.00,27.80,0.00,0.67,0.00,1.42,0.00,1.23,1.41,1.70,66.31,0.00,31.73,75.37,83.68,41.83,0.00,37.78,39.68,46.04,43.38,0.00,32.00,42.00,52.00,1.09,0.00,0.50,3.93,6.80,1.00,0.00,0.56,1.67,3.56,1.06,0.00,0.30,1.30,1.30,13.69,0.00,1.00,1.00,50.00
33024,46.62,0.00,21.65,0.00,31.73,0.00,0.75,0.00,1.37,0.00,1.23,1.27,1.65,66.40,0.00,34.18,81.38,106.08,42.70,0.00,38.17,44.35,46.04,45.51,0.00,34.00,50.00,52.00,0.93,0.00,0.50,0.75,6.03,0.93,0.00,0.56,0.81,2.48,1.00,0.00,0.50,1.30,1.30,4.08,0.00,1.00,1.00,50.00
33026,30.51,0.00,27.80,0.00,41.69,0.00,0.63,0.00,1.29,0.00,1.22,1.24,1.52,90.04,0.00,48.17,82.15,110.92,44.62,0.00,39.38,45.12,46.04,49.08,0.00,38.00,51.00,53.00,0.69,0.00,0.50,0.65,4.19,0.75,0.00,0.49,0.74,1.85,1.25,0.00,0.50,1.30,1.30,3.64,0.00,1.00,1.00,24.00
33028,39.01,0.00,24.86,0.00,36.14,0.00,0.56,0.00,1.36,0.00,1.22,1.25,1.70,87.71,0.00,63.19,82.15,112.23,43.62,0.00,37.68,44.86,46.04,46.53,0.00,32.00,50.00,53.00,0.79,0.00,0.50,0.65,6.93,0.81,0.00,0.49,0.81,1.67,1.27,0.00,1.30,1.30,1.30,1.26,0.00,1.00,1.00,3.00
33029,76.60,0.00,11.72,0.00,11.68,0.00,0.75,0.00,1.57,0.00,1.34,1.65,1.70,74.76,0.00,63.19,63.88,110.92,39.19,0.00,37.68,37.78,44.10,37.05,0.00,32.00,34.00,46.00,3.31,0.00,1.21,6.46,6.93,1.62,0.00,1.10,1.67,2.81,1.27,0.00,0.70,1.30,1.30,30.13,0.00,1.00,40.00,50.00
33031,27.52,0.00,28.46,0.00,44.01,0.00,0.61,0.00,1.28,0.00,1.22,1.23,1.51,91.56,0.00,63.88,82.15,112.23,44.96,0.00,40.10,45.83,46.04,49.81,0.00,40.00,52.00,53.00,0.63,0.00,0.50,0.54,3.42,0.69,0.00,0.49,0.60,1.64,1.29,0.00,1.30,1.30,1.30,1.31,0.00,1.00,1.00,3.00
33032,68.45,0.00,15.49,0.00,16.05,0.00,0.56,0.00,1.49,0.00,1.35,1.50,1.63,79.75,0.00,34.18,91.03,112.23,40.19,0.00,39.05,39.38,44.86,40.09,0.00,36.00,39.00,47.00,2.79,0.00,1.02,3.78,4.99,1.69,0.00,1.10,1.78,2.48,1.12,0.00,0.50,1.30,1.30,2.45,0.00,1.00,1.00,13.00
33033,48.40,0.00,23.52,0.00,28.08,0.00,0.77,0.00,1.37,0.00,1.23,1.35,1.55,77.83,0.00,34.18,82.15,110.92,42.59,0.00,39.05,43.28,46.04,45.10,0.00,38.00,46.00,52.00,1.16,0.00,0.50,1.29,4.63,1.12,0.00,0.60,1.18,2.48,1.08,0.00,0.50,1.30,1.30,1.15,0.00,1.00,1.00,2.00
33034,56.74,0.00,23.23,0.00,20.03,0.00,1.31,0.00,1.44,0.00,1.23,1.37,1.74,91.35,0.00,63.19,95.48,112.23,41.70,0.00,37.68,43.83,44.86,42.48,0.00,32.00,45.00,52.00,1.62,0.00,0.75,1.34,6.93,1.34,0.00,0.81,1.34,2.81,1.26,0.00,0.70,1.30,1.30,5.18,0.00,1.00,1.00,32.00
33035,57.00,0.00,20.32,0.00,22.68,0.00,3.32,0.00,1.36,0.00,0.24,1.37,1.70,88.16,0.00,34.18,82.15,221.88,41.57,0.00,37.68,40.63,46.04,45.15,0.00,32.00,44.00,85.00,1.45,0.00,0.50,2.57,6.93,1.29,0.00,0.60,1.67,3.77,1.16,0.00,0.50,1.30,1.30,18.99,0.00,1.00,1.00,50.00
33039,27.23,0.00,28.86,0.00,43.91,0.00,0.64,0.00,1.28,0.00,1.22,1.24,1.40,91.86,0.00,63.88,95.54,110.92,45.01,0.00,43.72,45.21,46.04,49.91,0.00,44.00,52.00,53.00,0.65,0.00,0.50,0.56,1.39,0.71,0.00,0.49,0.60,1.36,1.26,0.00,1.30,1.30,1.30,2.50,0.00,1.00,1.00,4.00
33053,51.56,0.00,20.42,0.00,28.02,0.00,0.76,0.00,1.39,0.00,1.23,1.41,1.55,65.40,0.00,34.18,81.38,99.12,42.14,0.00,39.05,39.68,46.04,44.45,0.00,38.00,42.00,52.00,1.11,0.00,0.50,3.93,4.63,1.06,0.00,0.56,1.85,2.48,0.99,0.00,0.50,1.30,1.30,3.45,0.00,1.00,1.00,28.00
33054,74.86,0.00,12.83,0.00,12.31,0.00,0.52,0.00,1.56,0.00,1.36,1.55,1.70,66.42,0.00,34.18,63.88,110.92,39.41,0.00,37.68,39.38,44.10,37.64,0.00,32.00,38.00,46.00,3.68,0.00,1.21,4.19,6.93,1.76,0.00,1.26,1.78,2.48,1.03,0.00,0.50,1.30,1.30,10.01,0.00,1.00,1.00,50.00
33058,27.12,0.00,29.70,0.00,43.18,0.00,0.71,0.00,1.28,0.00,1.22,1.23,1.41,90.63,0.00,40.97,98.08,112.23,45.05,0.00,43.73,45.21,46.04,49.66,0.00,43.00,52.00,53.00,0.65,0.00,0.50,0.54,1.43,0.71,0.00,0.49,0.60,1.57,1.18,0.00,0.30,1.30,1.30,1.38,0.00,1.00,1.00,3.00
34002,39.33,0.00,34.05,0.00,26.61,0.00,0.47,0.00,1.37,0.00,1.35,1.36,1.46,106.53,0.00,95.00,110.92,112.23,43.93,0.00,40.21,44.10,44.86,45.65,0.00,41.00,46.00,47.00,1.22,0.00,1.02,1.21,2.85,1.23,0.00,1.10,1.26,1.53,1.30,0.00,1.30,1.30,1.30,21.26,0.00,1.00,22.00,50.00
34003,49.89,0.00,26.63,0.00,23.48,0.00,0.42,0.00,1.42,0.00,1.34,1.36,1.63,101.30,0.00,82.29,110.92,112.23,42.55,0.00,39.16,44.10,44.86,43.49,0.00,36.00,46.00,47.00,1.53,0.00,1.02,1.21,4.99,1.34,0.00,1.10,1.26,1.78,1.30,0.00,1.30,1.30,1.30,13.79,0.00,1.00,2.00,50.00
34004,49.46,0.00,27.03,0.00,23.51,0.00,0.43,0.00,1.41,0.00,1.35,1.37,1.50,100.94,0.00,91.03,95.48,112.23,42.61,0.00,39.38,43.83,44.86,43.59,0.00,39.00,45.00,47.00,1.52,0.00,1.02,1.34,3.78,1.34,0.00,1.10,1.34,1.78,1.30,0.00,1.30,1.30,1.30,4.77,0.00,1.00,1.00,31.00
34005,41.70,0.00,32.49,0.00,25.81,0.00,0.46,0.00,1.38,0.00,1.35,1.36,1.50,104.66,0.00,91.03,110.92,112.23,43.62,0.00,39.38,44.10,44.86,45.16,0.00,39.00,46.00,47.00,1.28,0.00,1.02,1.21,3.78,1.25,0.00,1.10,1.26,1.53,1.30,0.00,1.30,1.30,1.30,1.50,0.00,1.00,1.00,2.00
34006,38.60,0.00,34.15,0.00,27.24,0.00,3.16,0.00,1.28,0.00,0.24,1.36,1.45,113.78,0.00,95.00,110.92,221.88,44.01,0.00,40.63,44.10,44.86,48.67,0.00,42.00,46.00,85.00,1.18,0.00,1.02,1.21,2.57,1.27,0.00,1.10,1.26,3.77,1.30,0.00,1.30,1.30,1.30,24.06,0.00,1.00,24.00,50.00
34007,38.13,0.00,35.27,0.00,26.58,0.00,0.75,0.00,1.36,0.00,1.35,1.37,1.37,103.25,0.00,95.48,95.48,112.23,44.10,0.00,43.83,43.83,44.86,45.95,0.00,45.00,45.00,47.00,1.21,0.00,1.02,1.34,1.34,1.25,0.00,1.10,1.34,1.34,1.30,0.00,1.30,1.30,1.30,35.66,0.00,1.00,45.00,50.00
34008,56.40,0.00,21.72,0.00,21.88,0.00,0.38,0.00,1.44,0.00,1.35,1.47,1.65,98.60,0.00,63.19,93.68,112.23,41.68,0.00,37.78,39.79,44.86,42.36,0.00,34.00,41.00,47.00,1.78,0.00,1.02,3.22,6.46,1.41,0.00,1.10,1.70,1.90,1.30,0.00,1.30,1.30,1.30,33.93,0.00,17.00,32.00,50.00
34010,38.50,0.00,33.30,0.00,28.20,0.00,4.21,0.00,1.25,0.00,0.24,1.35,1.46,119.73,0.00,95.00,112.23,221.88,43.99,0.00,40.21,44.10,45.83,50.08,0.00,41.00,47.00,85.00,1.13,0.00,0.56,1.15,2.85,1.24,0.00,0.74,1.26,3.77,1.30,0.00,1.30,1.30,1.30,4.00,0.00,1.00,1.00,24.00
34011,58.01,0.00,21.33,0.00,20.66,0.00,0.40,0.00,1.45,0.00,1.35,1.46,1.65,95.57,0.00,63.19,95.00,112.23,41.50,0.00,37.78,40.21,44.86,41.78,0.00,34.00,41.00,47.00,1.90,0.00,1.02,2.85,6.46,1.44,0.00,1.10,1.53,1.90,1.30,0.00,1.30,1.30,1.30,1.28,0.00,1.00,1.00,2.00
34012,66.69,0.00,16.61,0.00,16.69,0.00,0.55,0.00,1.48,0.00,1.35,1.50,1.63,78.14,0.00,34.18,91.03,112.23,40.41,0.00,39.05,39.38,44.86,40.35,0.00,36.00,39.00,47.00,2.61,0.00,1.02,3.78,4.99,1.68,0.00,1.10,1.78,2.48,1.08,0.00,0.50,1.30,1.30,4.51,0.00,1.00,1.00,24.00
35003,45.75,0.00,30.16,0.00,24.08,0.00,0.46,0.00,1.41,0.00,1.35,1.36,1.70,101.75,0.00,63.88,110.92,112.23,43.11,0.00,37.68,44.10,44.86,44.12,0.00,32.00,46.00,47.00,1.38,0.00,1.02,1.21,6.93,1.28,0.00,1.10,1.26,1.78,1.30,0.00,1.30,1.30,1.30,26.41,0.00,1.00,25.00,50.00
35008,37.10,0.00,29.61,0.00,33.28,0.00,0.56,0.00,1.34,0.00,1.23,1.36,1.50,95.11,0.00,82.15,95.48,112.23,44.00,0.00,39.38,44.10,46.04,46.79,0.00,39.00,46.00,52.00,0.91,0.00,0.50,1.21,3.78,0.96,0.00,0.60,1.26,1.78,1.30,0.00,1.30,1.30,1.30,15.62,0.00,1.00,1.00,50.00
36003,32.70,0.00,25.43,0.00,41.87,0.00,0.57,0.00,1.30,0.00,1.23,1.27,1.50,94.88,0.00,82.15,91.03,110.92,44.31,0.00,39.38,44.35,46.04,48.87,0.00,39.00,50.00,52.00,0.73,0.00,0.50,0.75,3.78,0.79,0.00,0.60,0.81,1.78,1.30,0.00,1.30,1.30,1.30,1.19,0.00,1.00,1.00,2.00
36006,28.95,0.00,26.58,0.00,44.47,0.00,0.63,0.00,1.28,0.00,1.23,1.24,1.50,86.80,0.00,75.37,82.15,106.08,44.74,0.00,39.38,45.21,46.04,49.73,0.00,39.00,51.00,52.00,0.65,0.00,0.50,0.65,3.78,0.71,0.00,0.56,0.60,1.78,1.30,0.00,1.30,1.30,1.30,1.79,0.00,1.00,1.00,7.00
36009,19.43,0.00,30.18,0.00,50.39,0.00,0.69,0.00,1.23,0.00,1.23,1.23,1.24,82.95,0.00,75.37,82.15,82.15,45.88,0.00,44.62,46.04,46.04,51.84,0.00,51.00,52.00,52.00,0.52,0.00,0.50,0.50,0.65,0.61,0.00,0.56,0.60,0.60,1.30,0.00,1.30,1.30,1.30,1.24,0.00,1.00,1.00,2.00
36010,20.64,0.00,29.13,0.00,50.23,0.00,0.70,0.00,1.24,0.00,1.23,1.23,1.27,82.63,0.00,75.37,82.15,106.08,45.71,0.00,44.35,46.04,46.04,51.70,0.00,50.00,52.00,52.00,0.53,0.00,0.50,0.50,0.75,0.61,0.00,0.56,0.60,0.81,1.30,0.00,1.30,1.30,1.30,1.04,0.00,1.00,1.00,1.00
36011,21.77,0.00,27.99,0.00,50.25,0.00,0.71,0.00,1.24,0.00,1.23,1.23,1.26,80.04,0.00,75.37,82.15,82.15,45.55,0.00,44.62,46.04,46.04,51.60,0.00,51.00,52.00,52.00,0.55,0.00,0.50,0.50,0.65,0.60,0.00,0.56,0.60,0.80,1.30,0.00,1.30,1.30,1.30,1.07,0.00,1.00,1.00,2.00
36012,21.81,0.00,28.48,0.00,49.71,0.00,0.69,0.00,1.24,0.00,1.23,1.23,1.27,84.10,0.00,75.37,82.15,106.08,45.56,0.00,44.35,46.04,46.04,51.52,0.00,50.00,52.00,52.00,0.55,0.00,0.50,0.50,0.75,0.63,0.00,0.56,0.60,0.81,1.30,0.00,1.30,1.30,1.30,1.04,0.00,1.00,1.00,1.00
37001,23.63,0.00,29.66,0.00,46.70,0.00,0.64,0.00,1.26,0.00,1.23,1.23,1.35,90.52,0.00,75.37,82.15,112.23,45.41,0.00,44.32,45.95,46.04,50.85,0.00,47.00,52.00,52.00,0.59,0.00,0.50,0.50,1.02,0.68,0.00,0.56,0.60,1.10,1.30,0.00,1.30,1.30,1.30,2.22,0.00,1.00,1.00,8.00
37003,43.51,0.00,22.28,0.00,34.21,0.00,0.51,0.00,1.36,0.00,1.23,1.27,1.65,89.23,0.00,68.44,91.03,112.23,43.06,0.00,37.89,44.35,46.04,45.89,0.00,34.00,50.00,52.00,0.87,0.00,0.50,0.75,6.46,0.89,0.00,0.60,0.81,1.78,1.30,0.00,1.30,1.30,1.30,1.80,0.00,1.00,1.00,2.00
37005,36.84,0.00,25.39,0.00,37.77,0.00,0.57,0.00,1.33,0.00,1.23,1.24,1.50,88.79,0.00,75.37,82.15,110.92,43.87,0.00,39.38,44.62,46.04,47.48,0.00,39.00,51.00,52.00,0.78,0.00,0.50,0.65,3.78,0.81,0.00,0.56,0.60,1.78,1.30,0.00,1.30,1.30,1.30,1.52,0.00,1.00,1.00,3.00
37008,33.82,0.00,26.35,0.00,39.83,0.00,0.58,0.00,1.31,0.00,1.23,1.24,1.50,89.31,0.00,75.37,82.15,112.23,44.22,0.00,39.38,44.86,46.04,48.27,0.00,39.00,51.00,52.00,0.73,0.00,0.50,0.65,3.78,0.78,0.00,0.56,0.60,1.78,1.30,0.00,1.30,1.30,1.30,1.24,0.00,1.00,1.00,2.00
37009,48.93,0.00,21.80,0.00,29.26,0.00,0.47,0.00,1.39,0.00,1.23,1.36,1.63,92.08,0.00,81.38,91.03,112.23,42.47,0.00,39.16,44.10,46.04,44.40,0.00,36.00,46.00,52.00,1.09,0.00,0.50,1.21,4.99,1.03,0.00,0.60,1.26,1.78,1.30,0.00,1.30,1.30,1.30,1.56,0.00,1.00,1.00,2.00
37010,33.47,0.00,26.32,0.00,40.21,0.00,0.60,0.00,1.31,0.00,1.23,1.24,1.50,88.60,0.00,75.37,82.15,110.92,44.26,0.00,39.38,44.86,46.04,48.33,0.00,39.00,51.00,52.00,0.72,0.00,0.50,0.65,3.78,0.77,0.00,0.56,0.60,1.78,1.30,0.00,1.30,1.30,1.30,2.26,0.00,1.00,1.00,3.00
37011,27.92,0.00,27.97,0.00,44.11,0.00,0.64,0.00,1.28,0.00,1.23,1.23,1.50,86.12,0.00,75.37,82.15,112.23,44.90,0.00,39.38,46.04,46.04,49.81,0.00,39.00,52.00,52.00,0.64,0.00,0.50,0.50,3.78,0.70,0.00,0.56,0.60,1.78,1.30,0.00,1.30,1.30,1.30,1.06,0.00,1.00,1.00,2.00
37018,26.18,0.00,33.58,0.00,40.23,0.00,0.55,0.00,1.29,0.00,1.23,1.23,1.36,108.03,0.00,105.45,105.45,112.23,45.29,0.00,44.10,45.95,45.95,49.43,0.00,46.00,52.00,52.00,0.68,0.00,0.50,0.50,1.21,0.76,0.00,0.57,0.57,1.26,1.30,0.00,1.30,1.30,1.30,3.15,0.00,1.00,1.00,22.00
37019,26.37,0.00,32.67,0.00,40.96,0.00,0.56,0.00,1.29,0.00,1.23,1.24,1.36,106.28,0.00,82.15,105.45,112.23,45.24,0.00,44.10,44.86,45.95,49.61,0.00,46.00,51.00,52.00,0.68,0.00,0.50,0.65,1.21,0.75,0.00,0.57,0.60,1.26,1.30,0.00,1.30,1.30,1.30,13.89,0.00,1.00,1.00,50.00
37020,29.83,0.00,27.81,0.00,42.36,0.00,0.61,0.00,1.29,0.00,1.23,1.23,1.50,87.66,0.00,75.37,82.15,112.23,44.70,0.00,39.38,46.04,46.04,49.23,0.00,39.00,52.00,52.00,0.66,0.00,0.50,0.50,3.78,0.73,0.00,0.56,0.60,1.78,1.30,0.00,1.30,1.30,1.30,1.06,0.00,1.00,1.00,2.00
37031,29.21,0.00,34.30,0.00,36.49,0.00,0.53,0.00,1.31,0.00,1.23,1.35,1.36,108.83,0.00,105.45,110.92,112.23,45.00,0.00,44.10,44.86,45.95,48.63,0.00,46.00,47.00,52.00,0.78,0.00,0.50,1.02,1.21,0.85,0.00,0.57,1.10,1.26,1.30,0.00,1.30,1.30,1.30,14.55,0.00,1.00,1.00,50.00
37033,34.23,0.00,37.02,0.00,28.74,0.00,0.46,0.00,1.35,0.00,1.35,1.35,1.36,111.41,0.00,110.92,112.23,112.23,44.58,0.00,44.10,44.86,44.86,46.76,0.00,46.00,47.00,47.00,1.05,0.00,1.02,1.02,1.21,1.12,0.00,1.10,1.10,1.26,1.30,0.00,1.30,1.30,1.30,4.29,0.00,1.00,1.00,20.00
38001,35.97,0.00,26.81,0.00,37.22,0.00,0.59,0.00,1.33,0.00,1.23,1.27,1.55,89.78,0.00,68.44,82.15,112.21,44.01,0.00,39.38,44.62,46.04,47.53,0.00,38.00,50.00,52.00,0.79,0.00,0.50,0.75,3.93,0.83,0.00,0.56,0.81,1.78,1.28,0.00,1.30,1.30,1.30,1.18,0.00,1.00,1.00,2.00
38003,45.82,0.00,26.66,0.00,27.52,0.00,0.48,0.00,1.38,0.00,1.24,1.35,1.55,98.42,0.00,75.37,99.12,122.16,42.98,0.00,39.38,43.28,44.86,44.76,0.00,38.00,46.00,51.00,1.33,0.00,0.65,1.29,3.93,1.19,0.00,0.60,1.18,1.85,1.28,0.00,1.30,1.30,1.30,1.04,0.00,1.00,1.00,1.00
38004,30.13,0.00,26.66,0.00,43.21,0.00,0.63,0.00,1.29,0.00,1.23,1.24,1.52,84.75,0.00,75.37,82.15,106.08,44.62,0.00,39.38,45.21,46.04,49.32,0.00,38.00,51.00,52.00,0.66,0.00,0.50,0.65,3.93,0.72,0.00,0.56,0.60,1.78,1.29,0.00,1.30,1.30,1.30,1.05,0.00,1.00,1.00,2.00
38007,23.79,0.00,28.17,0.00,48.04,0.00,0.67,0.00,1.25,0.00,1.23,1.24,1.27,86.66,0.00,75.37,82.15,106.08,45.34,0.00,44.35,45.21,46.04,51.10,0.00,50.00,51.00,52.00,0.59,0.00,0.50,0.65,0.75,0.67,0.00,0.56,0.60,0.81,1.30,0.00,1.30,1.30,1.30,1.10,0.00,1.00,1.00,2.00
38012,46.17,0.00,26.88,0.00,26.94,0.00,0.51,0.00,1.40,0.00,1.26,1.35,1.74,98.38,0.00,68.44,99.12,112.23,42.95,0.00,37.89,43.28,44.86,44.48,0.00,32.00,46.00,51.00,1.35,0.00,0.65,1.29,6.80,1.19,0.00,0.80,1.18,1.78,1.30,0.00,1.30,1.30,1.30,1.07,0.00,1.00,1.00,2.00
38014,28.44,0.00,31.55,0.00,40.00,0.00,0.55,0.00,1.29,0.00,1.23,1.33,1.36,106.79,0.00,99.12,105.45,112.23,44.98,0.00,43.28,44.86,45.95,49.08,0.00,46.00,48.00,52.00,0.71,0.00,0.50,1.02,1.29,0.78,0.00,0.57,1.08,1.26,1.30,0.00,1.30,1.30,1.30,5.82,0.00,1.00,1.00,50.00
38017,45.84,0.00,27.43,0.00,26.73,0.00,0.49,0.00,1.39,0.00,1.35,1.35,1.55,96.82,0.00,34.18,99.12,122.16,43.00,0.00,39.05,43.28,44.65,44.62,0.00,38.00,46.00,46.00,1.43,0.00,1.21,1.29,4.19,1.27,0.00,1.07,1.18,2.05,1.24,0.00,0.50,1.30,1.30,1.01,0.00,1.00,1.00,1.00
38018,43.58,0.00,26.71,0.00,29.71,0.00,0.63,0.00,1.37,0.00,1.23,1.35,1.55,90.88,0.00,44.86,99.12,112.23,43.21,0.00,39.05,44.10,45.95,45.23,0.00,38.00,46.00,52.00,1.08,0.00,0.50,1.29,4.19,1.03,0.00,0.57,1.18,1.85,1.17,0.00,0.30,1.30,1.30,1.18,0.00,1.00,1.00,2.00
38021,25.05,0.00,31.97,0.00,42.98,0.00,0.57,0.00,1.28,0.00,1.23,1.23,1.36,107.28,0.00,105.45,105.45,112.23,45.35,0.00,44.10,45.95,45.95,49.93,0.00,46.00,52.00,52.00,0.63,0.00,0.50,0.50,1.21,0.70,0.00,0.57,0.57,1.26,1.30,0.00,1.30,1.30,1.30,1.84,0.00,1.00,1.00,2.00
38026,21.21,0.00,28.95,0.00,49.84,0.00,0.67,0.00,1.24,0.00,1.23,1.23,1.27,86.06,0.00,75.37,82.15,106.08,45.64,0.00,44.35,46.04,46.04,51.57,0.00,50.00,52.00,52.00,0.54,0.00,0.50,0.50,0.75,0.63,0.00,0.56,0.60,0.81,1.30,0.00,1.30,1.30,1.30,1.08,0.00,1.00,1.00,2.00
38029,25.91,0.00,27.80,0.00,46.29,0.00,0.66,0.00,1.27,0.00,1.23,1.23,1.63,83.19,0.00,75.37,82.15,106.08,45.11,0.00,39.16,46.04,46.04,50.31,0.00,36.00,52.00,52.00,0.59,0.00,0.50,0.50,4.99,0.66,0.00,0.56,0.60,1.36,1.30,0.00,1.30,1.30,1.30,1.03,0.00,1.00,1.00,1.00
38030,35.42,0.00,27.19,0.00,37.39,0.00,0.59,0.00,1.33,0.00,1.23,1.26,1.50,89.79,0.00,75.37,82.15,112.23,44.09,0.00,39.38,44.62,46.04,47.66,0.00,39.00,51.00,52.00,0.79,0.00,0.50,0.65,3.78,0.83,0.00,0.56,0.80,1.78,1.30,0.00,1.30,1.30,1.30,1.04,0.00,1.00,1.00,1.00
39001,39.49,0.00,30.20,0.00,30.30,0.00,0.68,0.00,1.37,0.00,1.23,1.36,1.71,90.04,0.00,47.83,99.12,112.23,43.77,0.00,38.22,44.10,46.04,45.75,0.00,33.00,46.00,52.00,0.99,0.00,0.50,1.23,6.27,1.00,0.00,0.57,1.18,1.92,1.13,0.00,0.30,1.30,1.30,3.88,0.00,1.00,1.00,34.00
39002,35.33,0.00,31.40,0.00,33.27,0.00,0.71,0.00,1.34,0.00,1.23,1.36,1.55,82.52,0.00,44.86,82.15,112.23,44.25,0.00,39.10,44.35,46.04,46.90,0.00,38.00,46.00,52.00,0.86,0.00,0.50,1.21,4.42,0.96,0.00,0.57,1.11,2.02,1.00,0.00,0.30,1.30,1.30,3.41,0.00,1.00,1.00,14.00
39004,43.26,0.00,28.65,0.00,28.09,0.00,0.54,0.00,1.38,0.00,1.34,1.35,1.70,100.22,0.00,68.44,99.12,112.23,43.32,0.00,38.22,43.28,44.86,45.16,0.00,33.00,46.00,47.00,1.29,0.00,1.02,1.29,6.27,1.18,0.00,1.07,1.18,1.36,1.29,0.00,1.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
39005,61.60,0.00,20.83,0.00,17.56,0.00,0.80,0.00,1.53,0.00,1.35,1.36,1.74,90.76,0.00,68.44,99.12,112.23,41.10,0.00,37.89,43.28,44.86,39.73,0.00,32.00,46.00,47.00,1.96,0.00,1.02,1.29,6.80,1.21,0.00,1.10,1.25,1.27,1.30,0.00,1.30,1.30,1.30,16.36,0.00,1.00,1.00,50.00
